ESNTL_NO,TRGET_BOOK_MASTR_CD,TRGET_BOOK_ONE_MASTR_CD,TRGET_BOOK_TWO_MASTR_CD,LON_FQ_CO,PBLT_VALUE,SCORE_VALUE,REGIST_DE
"2420607-2260916","2260916,2420607","2420607","2260916","679","0.08656297807241203","0.0","20211020"
"2420607-2620877","2420607,2620877","2420607","2620877","623","0.03708554080600036","0.0","20211020"
"2420607-3368875","2420607,3368875","2420607","3368875","609","0.04832566259323917","0.0","20211020"
"2420607-2378614","2378614,2420607","2420607","2378614","594","0.0671945701357466","0.0","20211020"
"2420607-2373783","2373783,2420607","2420607","2373783","565","0.026967686506610664","0.0","20211020"
"2420607-2372129","2372129,2420607","2420607","2372129","563","0.011288446886153106","0.0","20211020"
"2420607-3417149","2420607,3417149","2420607","3417149","551","0.01860229574611749","0.0","20211020"
"2420607-2613371","2420607,2613371","2420607","2613371","531","0.05404030124160391","0.0","20211020"
"5405076-5220784","5220784,5405076","5405076","5220784","3242","5.994509901665631E-4","0.0","20211020"
"5405076-5390730","5390730,5405076","5405076","5390730","1016","0.02363120435409592","0.0","20211020"
"5405076-5436312","5405076,5436312","5405076","5436312","947","0.033496038483305034","0.0","20211020"
"5405076-3724569","3724569,5405076","5405076","3724569","872","0.015324054548010684","0.0","20211020"
"5405076-3423451","3423451,5405076","5405076","3423451","836","0.012215435868961688","0.0","20211020"
"5405076-3153722","3153722,5405076","5405076","3153722","820","0.04086310858623611","0.0","20211020"
"5405076-2604318","2604318,5405076","5405076","2604318","810","0.01702145543951079","0.0","20211020"
"5405076-2396971","2396971,5405076","5405076","2396971","804","0.01417739375771469","0.0","20211020"
"5405076-2372746","2372746,5405076","5405076","2372746","801","0.013484394464832834","0.0","20211020"
"5405076-5496086","5405076,5496086","5405076","5496086","749","0.03213213213213213","0.0","20211020"
"2416207-5616493","2416207,5616493","2416207","5616493","458","0.19597774925117672","0.0","20211020"
"2416207-5220784","2416207,5220784","2416207","5220784","238","4.4006581017779765E-5","0.0","20211020"
"2416207-351971","2416207,351971","2416207","351971","174","0.3333333333333333","0.0","20211020"
"2416207-5467174","2416207,5467174","2416207","5467174","86","0.003209074965483787","0.0","20211020"
"2416207-5643509","2416207,5643509","2416207","5643509","72","0.0029625972102209604","0.0","20211020"
"2416207-5649283","2416207,5649283","2416207","5649283","70","0.0034258307639602604","0.0","20211020"
"2416207-5666294","2416207,5666294","2416207","5666294","69","0.005429650613786591","0.0","20211020"
"2416207-5732417","2416207,5732417","2416207","5732417","69","0.0039009497964721846","0.0","20211020"
"2416207-5547283","2416207,5547283","2416207","5547283","67","0.0029287056869344756","0.0","20211020"
"2416207-5824001","2416207,5824001","2416207","5824001","67","0.006061702705147924","0.0","20211020"
"351971-2416207","2416207,351971","351971","2416207","174","0.13668499607227022","0.0","20211020"
"351971-5616493","351971,5616493","351971","5616493","141","0.06033376123234917","0.0","20211020"
"351971-5220784","351971,5220784","351971","5220784","96","1.775055368784394E-5","0.0","20211020"
"351971-5824001","351971,5824001","351971","5824001","40","0.003618926988148014","0.0","20211020"
"351971-5547283","351971,5547283","351971","5547283","36","0.0015736329064125541","0.0","20211020"
"351971-5467174","351971,5467174","351971","5467174","35","0.001306018881301541","0.0","20211020"
"351971-5711344","351971,5711344","351971","5711344","35","0.0016859344894026974","0.0","20211020"
"351971-5791805","351971,5791805","351971","5791805","34","0.0025615912001808183","0.0","20211020"
"351971-5649283","351971,5649283","351971","5649283","33","0.0016150345030098371","0.0","20211020"
"351971-5439175","351971,5439175","351971","5439175","32","7.332890304544101E-4","0.0","20211020"
"3145556-5220784","3145556,5220784","3145556","5220784","4102","7.584663669534984E-4","0.0","20211020"
"3145556-3702937","3145556,3702937","3145556","3702937","1587","0.05430839778249264","0.0","20211020"
"3145556-5778286","3145556,5778286","3145556","5778286","1351","0.0662449740119643","0.0","20211020"
"3145556-5343697","3145556,5343697","3145556","5343697","1318","0.05447856818087877","0.0","20211020"
"3145556-2612708","2612708,3145556","3145556","2612708","1138","0.1359455262214789","0.0","20211020"
"3145556-1960298","1960298,3145556","3145556","1960298","1058","0.1456698334021754","0.0","20211020"
"3145556-1177768","1177768,3145556","3145556","1177768","987","0.1754043006930869","0.0","20211020"
"3145556-3742159","3145556,3742159","3145556","3742159","862","0.015630099728014504","0.0","20211020"
"3145556-2620412","2620412,3145556","3145556","2620412","834","0.10283600493218249","0.0","20211020"
"3145556-1244831","1244831,3145556","3145556","1244831","832","0.17773979918820765","0.0","20211020"
"2348464-5220784","2348464,5220784","2348464","5220784","782","1.445930519155621E-4","0.0","20211020"
"2348464-1009239","1009239,2348464","2348464","1009239","202","0.006064973278088032","0.0","20211020"
"2348464-3722124","2348464,3722124","2348464","3722124","189","0.003622910596534274","0.0","20211020"
"2348464-3616690","2348464,3616690","2348464","3616690","178","0.005901269767596061","0.0","20211020"
"2348464-3138091","2348464,3138091","2348464","3138091","176","0.005328489252194975","0.0","20211020"
"2348464-2372431","2348464,2372431","2348464","2372431","175","0.004739336492890996","0.0","20211020"
"2348464-5416293","2348464,5416293","2348464","5416293","173","0.014474564926372155","0.0","20211020"
"2348464-2372129","2348464,2372129","2348464","2372129","173","0.0034687412278942937","0.0","20211020"
"2348464-1245339","1245339,2348464","2348464","1245339","158","0.006913450599457425","0.0","20211020"
"2348464-3674569","2348464,3674569","2348464","3674569","152","0.019221041982802226","0.0","20211020"
"5514829-5545175","5514829,5545175","5514829","5545175","3524","0.3976080333972695","0.0","20211020"
"5514829-5220784","5220784,5514829","5514829","5220784","1818","3.361511104635446E-4","0.0","20211020"
"5514829-5452020","5452020,5514829","5514829","5452020","1307","0.08409471110539184","0.0","20211020"
"5514829-5357919","5357919,5514829","5514829","5357919","1230","0.03318315482774435","0.0","20211020"
"5514829-5243812","5243812,5514829","5514829","5243812","1219","0.031659870659429136","0.0","20211020"
"5514829-5384091","5384091,5514829","5514829","5384091","1188","0.034546934977317666","0.0","20211020"
"5514829-5478213","5478213,5514829","5514829","5478213","1186","0.044336448598130844","0.0","20211020"
"5514829-5450234","5450234,5514829","5514829","5450234","1182","0.04190746321574189","0.0","20211020"
"5514829-3788041","3788041,5514829","5514829","3788041","1181","0.02758056982718356","0.0","20211020"
"5514829-3902011","3902011,5514829","5514829","3902011","1179","0.028170023654218335","0.0","20211020"
"5987296-5928182","5928182,5987296","5987296","5928182","328","0.16391804097951024","0.0","20211020"
"5987296-5787789","5787789,5987296","5987296","5787789","244","0.0878646020885848","0.0","20211020"
"5987296-5220784","5220784,5987296","5987296","5220784","193","3.568600897660292E-5","0.0","20211020"
"5987296-5635121","5635121,5987296","5987296","5635121","113","0.0033360888049126123","0.0","20211020"
"5987296-5463101","5463101,5987296","5987296","5463101","109","0.002603233741730553","0.0","20211020"
"5987296-5569013","5569013,5987296","5987296","5569013","102","0.002688172043010753","0.0","20211020"
"5987296-5429011","5429011,5987296","5987296","5429011","101","0.0022970729377515976","0.0","20211020"
"5987296-5777315","5777315,5987296","5987296","5777315","101","0.004616087751371115","0.0","20211020"
"5987296-5686627","5686627,5987296","5987296","5686627","99","0.003403699374269408","0.0","20211020"
"5987296-5595543","5595543,5987296","5987296","5595543","94","0.0038679944037527773","0.0","20211020"
"6068816-5220784","5220784,6068816","6068816","5220784","19","3.51313041738578E-6","0.0","20211020"
"6068816-3416272","3416272,6068816","6068816","3416272","11","9.764758100310696E-4","0.0","20211020"
"6068816-5442515","5442515,6068816","6068816","5442515","11","0.0013120229007633588","0.0","20211020"
"6068816-5479053","5479053,6068816","6068816","5479053","10","0.003894080996884735","0.0","20211020"
"6068816-5654643","5654643,6068816","6068816","5654643","9","0.005366726296958855","0.0","20211020"
"6068816-3536732","3536732,6068816","6068816","3536732","8","1.1969955411916091E-4","0.0","20211020"
"6068816-5521219","5521219,6068816","6068816","5521219","8","2.3675643681562593E-4","0.0","20211020"
"6068816-3866123","3866123,6068816","6068816","3866123","8","0.0016313213703099511","0.0","20211020"
"6068816-5708913","5708913,6068816","6068816","5708913","8","6.917423259835712E-4","0.0","20211020"
"6068816-5357472","5357472,6068816","6068816","5357472","7","1.263697579116495E-4","0.0","20211020"
"3836578-5354017","3836578,5354017","3836578","5354017","7504","0.39446985228407716","0.0","20211020"
"3836578-5220784","3836578,5220784","3836578","5220784","4735","8.755090803327193E-4","0.0","20211020"
"3836578-5439179","3836578,5439179","3836578","5439179","4041","0.316593544343466","0.0","20211020"
"3836578-3746485","3746485,3836578","3836578","3746485","1330","0.016467937050381982","0.0","20211020"
"3836578-5245643","3836578,5245643","3836578","5245643","1315","0.017920170071271856","0.0","20211020"
"3836578-3676788","3676788,3836578","3836578","3676788","1229","0.01503161654089358","0.0","20211020"
"3836578-3541426","3541426,3836578","3836578","3541426","1220","0.014690830272743692","0.0","20211020"
"3836578-3425818","3425818,3836578","3836578","3425818","1211","0.014258129841994961","0.0","20211020"
"3836578-3392650","3392650,3836578","3836578","3392650","1171","0.01425163693011708","0.0","20211020"
"3836578-3272507","3272507,3836578","3836578","3272507","1151","0.014254223014811513","0.0","20211020"
"5642568-5220784","5220784,5642568","5642568","5220784","2102","3.8866316512341627E-4","0.0","20211020"
"5642568-5674475","5642568,5674475","5642568","5674475","1490","0.049916247906197656","0.0","20211020"
"5642568-5429697","5429697,5642568","5642568","5429697","1365","0.055020355516143336","0.0","20211020"
"5642568-5359157","5359157,5642568","5642568","5359157","1155","0.028112449799196786","0.0","20211020"
"5642568-3423096","3423096,5642568","5642568","3423096","1150","0.012672595237308121","0.0","20211020"
"5642568-3699193","3699193,5642568","5642568","3699193","1056","0.04328933344264983","0.0","20211020"
"5642568-5516040","5516040,5642568","5642568","5516040","1031","0.11782857142857144","0.0","20211020"
"5642568-5411693","5411693,5642568","5642568","5411693","1027","0.027762759515570935","0.0","20211020"
"5642568-3725494","3725494,5642568","5642568","3725494","1014","0.03161143498456838","0.0","20211020"
"5642568-5508125","5508125,5642568","5642568","5508125","977","0.03917558843578331","0.0","20211020"
"981962-5220784","5220784,981962","981962","5220784","3147","5.818853380796341E-4","0.0","20211020"
"981962-3136575","3136575,981962","981962","3136575","1672","0.06962605146997584","0.0","20211020"
"981962-366250","366250,981962","981962","366250","1533","0.06246943765281174","0.0","20211020"
"981962-2374057","2374057,981962","981962","2374057","1502","0.043136128661688686","0.0","20211020"
"981962-3421838","3421838,981962","981962","3421838","1332","0.0266341404890924","0.0","20211020"
"981962-2031891","2031891,981962","981962","2031891","1215","0.043843822170900694","0.0","20211020"
"981962-2617217","2617217,981962","981962","2617217","1172","0.042263171180267574","0.0","20211020"
"981962-2368487","2368487,981962","981962","2368487","1172","0.102331266916965","0.0","20211020"
"981962-1060966","1060966,981962","981962","1060966","1169","0.03521296463642388","0.0","20211020"
"981962-3431521","3431521,981962","981962","3431521","1154","0.06078162856841884","0.0","20211020"
"5932605-5220784","5220784,5932605","5932605","5220784","1434","2.6514889571216887E-4","0.0","20211020"
"5932605-5602228","5602228,5932605","5932605","5602228","875","0.030067695268203843","0.0","20211020"
"5932605-3722124","3722124,5932605","5932605","3722124","748","0.01433829167305628","0.0","20211020"
"5932605-5658432","5658432,5932605","5932605","5658432","736","0.024065657391361215","0.0","20211020"
"5932605-5658431","5658431,5932605","5932605","5658431","702","0.023259666677711142","0.0","20211020"
"5932605-5642562","5642562,5932605","5932605","5642562","700","0.02757533976757928","0.0","20211020"
"5932605-5711344","5711344,5932605","5932605","5711344","588","0.028323699421965318","0.0","20211020"
"5932605-5784086","5784086,5932605","5932605","5784086","582","0.036365908522869285","0.0","20211020"
"5932605-5594638","5594638,5932605","5932605","5594638","566","0.023695888805157835","0.0","20211020"
"5932605-2372129","2372129,5932605","5932605","2372129","561","0.011248345831495369","0.0","20211020"
"5769274-5220784","5220784,5769274","5769274","5220784","2561","4.735329999434201E-4","0.0","20211020"
"5769274-5633386","5633386,5769274","5769274","5633386","2547","0.11759002770083103","0.0","20211020"
"5769274-5383781","5383781,5769274","5769274","5383781","2107","0.07831549212013084","0.0","20211020"
"5769274-3733289","3733289,5769274","5769274","3733289","1903","0.06151011700820997","0.0","20211020"
"5769274-3128072","3128072,5769274","5769274","3128072","1822","0.06061815883155338","0.0","20211020"
"5769274-3495534","3495534,5769274","5769274","3495534","1691","0.06055288978013321","0.0","20211020"
"5769274-2035538","2035538,5769274","5769274","2035538","1645","0.053537720497298706","0.0","20211020"
"5769274-3386067","3386067,5769274","5769274","3386067","1608","0.062147329365386104","0.0","20211020"
"5769274-2622447","2622447,5769274","5769274","2622447","1530","0.057958936283051744","0.0","20211020"
"5769274-5942858","5769274,5942858","5769274","5942858","1060","0.14314652261985145","0.0","20211020"
"6042164-5220784","5220784,6042164","6042164","5220784","25","4.622540022876026E-6","0.0","20211020"
"6042164-5711344","5711344,6042164","6042164","5711344","18","8.670520231213873E-4","0.0","20211020"
"6042164-5769270","5769270,6042164","6042164","5769270","17","0.0012469742536492334","0.0","20211020"
"6042164-2622447","2622447,6042164","6042164","2622447","17","6.439881809227972E-4","0.0","20211020"
"6042164-5791805","5791805,6042164","6042164","5791805","16","0.0012054546824380322","0.0","20211020"
"6042164-5746299","5746299,6042164","6042164","5746299","16","9.983153428589255E-4","0.0","20211020"
"6042164-3677025","3677025,6042164","6042164","3677025","15","0.001479727730097662","0.0","20211020"
"6042164-5467174","5467174,6042164","6042164","5467174","14","5.224075525206164E-4","0.0","20211020"
"6042164-5882743","5882743,6042164","6042164","5882743","14","0.003800217155266015","0.0","20211020"
"6042164-5852197","5852197,6042164","6042164","5852197","14","0.002023998843429232","0.0","20211020"
"2439895-2439896","2439895,2439896","2439895","2439896","4279","0.6907183212267958","0.0","20211020"
"2439895-2439893","2439893,2439895","2439895","2439893","4246","0.6493347606667687","0.0","20211020"
"2439895-2439894","2439894,2439895","2439895","2439894","3781","0.5216611479028698","0.0","20211020"
"2439895-2439898","2439895,2439898","2439895","2439898","3638","0.6263774104683195","0.0","20211020"
"2439895-2439892","2439892,2439895","2439895","2439892","3585","0.5117042534970025","0.0","20211020"
"2439895-2439899","2439895,2439899","2439895","2439899","3416","0.6075048906277788","0.0","20211020"
"2439895-2439891","2439891,2439895","2439895","2439891","3405","0.44998017708470994","0.0","20211020"
"2439895-2439890","2439890,2439895","2439895","2439890","3166","0.33016998644279905","0.0","20211020"
"2439895-2439900","2439895,2439900","2439895","2439900","3155","0.5365646258503401","0.0","20211020"
"2439895-2439889","2439889,2439895","2439895","2439889","3057","0.301896109026269","0.0","20211020"
"2623296-5220784","2623296,5220784","2623296","5220784","1548","2.862276782164835E-4","0.0","20211020"
"2623296-2375511","2375511,2623296","2623296","2375511","560","0.06659531454394102","0.0","20211020"
"2623296-3120747","2623296,3120747","2623296","3120747","418","0.029765719575589263","0.0","20211020"
"2623296-3743312","2623296,3743312","2623296","3743312","416","0.05292620865139949","0.0","20211020"
"2623296-3153722","2623296,3153722","2623296","3153722","408","0.02033188817461504","0.0","20211020"
"2623296-3724569","2623296,3724569","2623296","3724569","391","0.006871221706734149","0.0","20211020"
"2623296-3423451","2623296,3423451","2623296","3423451","378","0.00552324731874105","0.0","20211020"
"2623296-3128902","2623296,3128902","2623296","3128902","370","0.006645472996030677","0.0","20211020"
"2623296-2372746","2372746,2623296","2623296","2372746","367","0.006178243156796067","0.0","20211020"
"2623296-2604318","2604318,2623296","2623296","2604318","351","0.007375964023788009","0.0","20211020"
"5928182-5787789","5787789,5928182","5928182","5787789","727","0.2617933021245949","0.0","20211020"
"5928182-5220784","5220784,5928182","5928182","5220784","340","6.286654431111395E-5","0.0","20211020"
"5928182-5987296","5928182,5987296","5928182","5987296","328","0.3761467889908257","0.0","20211020"
"5928182-5635121","5635121,5928182","5928182","5635121","238","0.007026452527161077","0.0","20211020"
"5928182-5569013","5569013,5928182","5928182","5569013","229","0.006035209782837866","0.0","20211020"
"5928182-5777315","5777315,5928182","5928182","5777315","227","0.010374771480804387","0.0","20211020"
"5928182-5463101","5463101,5928182","5928182","5463101","225","0.00537364763201261","0.0","20211020"
"5928182-5686627","5686627,5928182","5928182","5686627","221","0.007598157189025648","0.0","20211020"
"5928182-5595543","5595543,5928182","5928182","5595543","209","0.00860011521685458","0.0","20211020"
"5928182-5429011","5429011,5928182","5928182","5429011","208","0.004730605653983489","0.0","20211020"
"2615287-5220784","2615287,5220784","2615287","5220784","1370","2.533151932536062E-4","0.0","20211020"
"2615287-1877236","1877236,2615287","2615287","1877236","308","0.03706377858002407","0.0","20211020"
"2615287-3247744","2615287,3247744","2615287","3247744","290","0.014756016893095202","0.0","20211020"
"2615287-2657482","2615287,2657482","2615287","2657482","280","0.027739251040221916","0.0","20211020"
"2615287-2037445","2037445,2615287","2615287","2037445","276","0.013846385391060052","0.0","20211020"
"2615287-3724569","2615287,3724569","2615287","3724569","270","0.004744833403627162","0.0","20211020"
"2615287-2616486","2615287,2616486","2615287","2616486","270","0.015960276644795178","0.0","20211020"
"2615287-2604318","2604318,2615287","2615287","2604318","270","0.00567381847983693","0.0","20211020"
"2615287-3128902","2615287,3128902","2615287","3128902","265","0.004759595524184134","0.0","20211020"
"2615287-2396971","2396971,2615287","2615287","2396971","261","0.004602362898959619","0.0","20211020"
"5855842-5220784","5220784,5855842","5855842","5220784","240","4.437638421960985E-5","0.0","20211020"
"5855842-5745145","5745145,5855842","5855842","5745145","225","0.09453781512605042","0.0","20211020"
"5855842-5601737","5601737,5855842","5855842","5601737","217","0.04295328582739509","0.0","20211020"
"5855842-5789812","5789812,5855842","5855842","5789812","211","0.09791183294663573","0.0","20211020"
"5855842-5699466","5699466,5855842","5855842","5699466","187","0.0704066265060241","0.0","20211020"
"5855842-5949641","5855842,5949641","5855842","5949641","182","0.1976112920738328","0.0","20211020"
"5855842-5658435","5658435,5855842","5855842","5658435","172","0.04285002491280518","0.0","20211020"
"5855842-5536376","5536376,5855842","5855842","5536376","164","0.0306771417882529","0.0","20211020"
"5855842-5452021","5452021,5855842","5855842","5452021","163","0.015041063024822368","0.0","20211020"
"5855842-5481422","5481422,5855842","5855842","5481422","153","0.016704880445463477","0.0","20211020"
"6050080-5220784","5220784,6050080","6050080","5220784","35","6.4715560320264365E-6","0.0","20211020"
"6050080-5698929","5698929,6050080","6050080","5698929","20","0.00122040517451794","0.0","20211020"
"6050080-3395679","3395679,6050080","6050080","3395679","16","2.4858230404723066E-4","0.0","20211020"
"6050080-5855098","5855098,6050080","6050080","5855098","15","0.0037840565085771947","0.0","20211020"
"6050080-5707051","5707051,6050080","6050080","5707051","15","4.4900769299847335E-4","0.0","20211020"
"6050080-5987427","5987427,6050080","6050080","5987427","14","0.001644350481559784","0.0","20211020"
"6050080-3423096","3423096,6050080","6050080","3423096","13","1.4325542442174396E-4","0.0","20211020"
"6050080-5668706","5668706,6050080","6050080","5668706","13","7.361268403171008E-4","0.0","20211020"
"6050080-5965665","5965665,6050080","6050080","5965665","13","0.0014176663031624864","0.0","20211020"
"6050080-3917073","3917073,6050080","6050080","3917073","13","2.3406975278633034E-4","0.0","20211020"
"6085199-5220784","5220784,6085199","6085199","5220784","30","5.547048027451232E-6","0.0","20211020"
"6085199-5738725","5738725,6085199","6085199","5738725","29","0.0023964961573423684","0.0","20211020"
"6085199-5460366","5460366,6085199","6085199","5460366","25","0.0010978394519585457","0.0","20211020"
"6085199-5429557","5429557,6085199","6085199","5429557","22","0.0012235137089149659","0.0","20211020"
"6085199-5535790","5535790,6085199","6085199","5535790","22","0.0012707948243992607","0.0","20211020"
"6085199-5818575","5818575,6085199","6085199","5818575","22","0.004137671619334211","0.0","20211020"
"6085199-5585204","5585204,6085199","6085199","5585204","21","0.001581206234470296","0.0","20211020"
"6085199-5658760","5658760,6085199","6085199","5658760","21","0.0014493753882255504","0.0","20211020"
"6085199-6063480","6063480,6085199","6085199","6063480","20","0.042735042735042736","0.0","20211020"
"6085199-3536738","3536738,6085199","6085199","3536738","19","4.353704085607571E-4","0.0","20211020"
"3630321-5220784","3630321,5220784","3630321","5220784","1213","2.2428564190994478E-4","0.0","20211020"
"3630321-2396971","2396971,3630321","3630321","2396971","424","0.007476635514018692","0.0","20211020"
"3630321-3724569","3630321,3724569","3630321","3724569","403","0.0070821031913398","0.0","20211020"
"3630321-3431097","3431097,3630321","3630321","3431097","392","0.010901607430891596","0.0","20211020"
"3630321-2372746","2372746,3630321","3630321","2372746","376","0.006329753206962729","0.0","20211020"
"3630321-3752123","3630321,3752123","3630321","3752123","369","0.014383161177158448","0.0","20211020"
"3630321-2604318","2604318,3630321","3630321","2604318","359","0.007544077163931326","0.0","20211020"
"3630321-3128902","3128902,3630321","3630321","3128902","358","0.006429944142105358","0.0","20211020"
"3630321-3423451","3423451,3630321","3630321","3423451","357","0.0052164002454776585","0.0","20211020"
"3630321-3174306","3174306,3630321","3630321","3174306","356","0.00937162713559902","0.0","20211020"
"5232565-5220784","5220784,5232565","5232565","5220784","1294","2.3926267158406311E-4","0.0","20211020"
"5232565-3752123","3752123,5232565","5232565","3752123","454","0.017696355486259988","0.0","20211020"
"5232565-3805226","3805226,5232565","5232565","3805226","401","0.013111430813497254","0.0","20211020"
"5232565-2396971","2396971,5232565","5232565","2396971","378","0.006665491095044966","0.0","20211020"
"5232565-3724569","3724569,5232565","5232565","3724569","372","0.0065373260227752005","0.0","20211020"
"5232565-3423451","3423451,5232565","5232565","3423451","366","0.005347906134019112","0.0","20211020"
"5232565-3870049","3870049,5232565","5232565","3870049","353","0.011289136205187246","0.0","20211020"
"5232565-5247535","5232565,5247535","5232565","5247535","337","0.021161695447409732","0.0","20211020"
"5232565-3858748","3858748,5232565","5232565","3858748","334","0.009695773339526242","0.0","20211020"
"5232565-3869644","3869644,5232565","5232565","3869644","330","0.01947362209370943","0.0","20211020"
"6067706-6067683","6067683,6067706","6067706","6067683","7","0.4375","0.0","20211020"
"6067706-6068169","6067706,6068169","6067706","6068169","6","0.5454545454545454","0.0","20211020"
"6067706-6067695","6067695,6067706","6067706","6067695","5","0.5555555555555556","0.0","20211020"
"5479972-5220784","5220784,5479972","5479972","5220784","895","1.6548693281896173E-4","0.0","20211020"
"5479972-3423451","3423451,5479972","5479972","3423451","289","0.00422280019872001","0.0","20211020"
"5479972-5390730","5390730,5479972","5479972","5390730","279","0.006489277573614923","0.0","20211020"
"5479972-3724569","3724569,5479972","5479972","3724569","279","0.0049029945170814","0.0","20211020"
"5479972-3858748","3858748,5479972","5479972","3858748","264","0.007663725034835114","0.0","20211020"
"5479972-2396971","2396971,5479972","5479972","2396971","255","0.004496561453006524","0.0","20211020"
"5479972-2372746","2372746,5479972","5479972","2372746","254","0.004275950304703545","0.0","20211020"
"5479972-3128902","3128902,5479972","5479972","3128902","252","0.004526105932431705","0.0","20211020"
"5479972-5496086","5479972,5496086","5479972","5496086","247","0.010596310596310596","0.0","20211020"
"5479972-5436312","5436312,5479972","5479972","5436312","234","0.008276740237691002","0.0","20211020"
"5658709-5220784","5220784,5658709","5658709","5220784","955","1.765810288738642E-4","0.0","20211020"
"5658709-5666934","5658709,5666934","5658709","5666934","309","0.013123805478870248","0.0","20211020"
"5658709-5687017","5658709,5687017","5658709","5687017","309","0.013837266580090457","0.0","20211020"
"5658709-2604318","2604318,5658709","5658709","2604318","300","0.006304242755374367","0.0","20211020"
"5658709-3724569","3724569,5658709","5658709","3724569","296","0.005201743286939407","0.0","20211020"
"5658709-3870049","3870049,5658709","5658709","3870049","295","0.009434263967507754","0.0","20211020"
"5658709-5587341","5587341,5658709","5658709","5587341","290","0.05614714424007745","0.0","20211020"
"5658709-5645091","5645091,5658709","5658709","5645091","286","0.021183616028442338","0.0","20211020"
"5658709-3423451","3423451,5658709","5658709","3423451","283","0.004135129606359041","0.0","20211020"
"5658709-5708865","5658709,5708865","5658709","5708865","282","0.016892296633521025","0.0","20211020"
"5586581-5586579","5586579,5586581","5586581","5586579","471","0.3442982456140351","0.0","20211020"
"5586581-5586583","5586581,5586583","5586581","5586583","438","0.3492822966507177","0.0","20211020"
"5586581-5586584","5586581,5586584","5586581","5586584","427","0.3432475884244373","0.0","20211020"
"5586581-5586577","5586577,5586581","5586581","5586577","426","0.32006010518407213","0.0","20211020"
"5586581-5586586","5586581,5586586","5586581","5586586","398","0.3209677419354839","0.0","20211020"
"5586581-5586575","5586575,5586581","5586581","5586575","378","0.2905457340507302","0.0","20211020"
"5586581-5586588","5586581,5586588","5586581","5586588","369","0.30122448979591837","0.0","20211020"
"5586581-5586590","5586581,5586590","5586581","5586590","355","0.29266281945589445","0.0","20211020"
"5586581-5586592","5586581,5586592","5586581","5586592","343","0.2934131736526946","0.0","20211020"
"5586581-5220784","5220784,5586581","5586581","5220784","241","4.456128582052489E-5","0.0","20211020"
"5534942-5220784","5220784,5534942","5534942","5220784","939","1.7362260325922354E-4","0.0","20211020"
"5534942-5666934","5534942,5666934","5534942","5666934","428","0.018177957103418983","0.0","20211020"
"5534942-2396971","2396971,5534942","5534942","2396971","423","0.0074590019396931755","0.0","20211020"
"5534942-5496086","5496086,5534942","5534942","5496086","396","0.01698841698841699","0.0","20211020"
"5534942-5390730","5390730,5534942","5534942","5390730","387","0.009001255989207797","0.0","20211020"
"5534942-5436312","5436312,5534942","5534942","5436312","380","0.013440860215053764","0.0","20211020"
"5534942-3423451","3423451,5534942","5534942","3423451","379","0.005537859084134545","0.0","20211020"
"5534942-3724569","3724569,5534942","5534942","3724569","376","0.006607619850977084","0.0","20211020"
"5534942-2372746","2372746,5534942","5534942","2372746","345","0.005807885256388674","0.0","20211020"
"5534942-3431097","3431097,5534942","5534942","3431097","338","0.009399855386840203","0.0","20211020"
"3149956-5220784","3149956,5220784","3149956","5220784","4050","7.488514837059162E-4","0.0","20211020"
"3149956-3430525","3149956,3430525","3149956","3430525","3794","0.20217414472983056","0.0","20211020"
"3149956-5242614","3149956,5242614","3149956","5242614","2952","0.14504004323686925","0.0","20211020"
"3149956-3109760","3109760,3149956","3149956","3109760","2919","0.08892612338156893","0.0","20211020"
"3149956-2648002","2648002,3149956","3149956","2648002","2910","0.08862224387866975","0.0","20211020"
"3149956-3870932","3149956,3870932","3149956","3870932","2865","0.19124224017088312","0.0","20211020"
"3149956-3542361","3149956,3542361","3149956","3542361","2608","0.08221164454811966","0.0","20211020"
"3149956-2880234","2880234,3149956","3149956","2880234","2233","0.058773984681388676","0.0","20211020"
"3149956-2614588","2614588,3149956","3149956","2614588","2159","0.06983664887595019","0.0","20211020"
"3149956-3366875","3149956,3366875","3149956","3366875","2074","0.0693923982869379","0.0","20211020"
"3494304-5220784","3494304,5220784","3494304","5220784","4248","7.854620006870944E-4","0.0","20211020"
"3494304-3431097","3431097,3494304","3494304","3431097","2814","0.07825796762890039","0.0","20211020"
"3494304-2396971","2396971,3494304","3494304","2396971","2695","0.04752248280726503","0.0","20211020"
"3494304-3174306","3174306,3494304","3494304","3174306","2446","0.0643904493642562","0.0","20211020"
"3494304-3627745","3494304,3627745","3494304","3627745","2443","0.08870411386659889","0.0","20211020"
"3494304-3423451","3423451,3494304","3494304","3423451","2268","0.0331394839124463","0.0","20211020"
"3494304-3724569","3494304,3724569","3494304","3724569","2041","0.03586742584001125","0.0","20211020"
"3494304-3128902","3128902,3494304","3494304","3128902","1966","0.035310810568098136","0.0","20211020"
"3494304-2372746","2372746,3494304","3494304","2372746","1872","0.0315140904346655","0.0","20211020"
"3494304-5390730","3494304,5390730","3494304","5390730","1773","0.04123831232264967","0.0","20211020"
"1123177-5220784","1123177,5220784","1123177","5220784","1125","2.0801430102942116E-4","0.0","20211020"
"1123177-2427395","1123177,2427395","1123177","2427395","696","0.14490943160524672","0.0","20211020"
"1123177-2427396","1123177,2427396","1123177","2427396","665","0.14545056867891515","0.0","20211020"
"1123177-2645792","1123177,2645792","1123177","2645792","595","0.06312997347480107","0.0","20211020"
